text,label,veracity_label
The Players and Staff of the NHLPA have the City of Ottawa &amp; Canadian Armed Forces personnel in our thoughts today.,0,1
Our thoughts are with the family and friends of Cpl. Nathan Cirillo and all those affected by the events in Ottawa today. #OttawaStrong,1,1
Proud ! When Youth of France stand up &amp; say #JesuisCharlie in HighSchool #LycéeColomb #HauteSaone ,0,1
"#MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem. . ",0,1
"Andreas Lubitz, co-pilot who brought down #Germanwings flight intentionally, recently commended by the FAA: ",1,0
"‘If liberty means anything at all, it means the right to tell people what they do not want to hear’ George Orwell #JeSuisCharlie",0,1
French police named two suspects in killing of policewoman in Montrouge: ,0,1
Powerful series of images of one of the hostages escaping #sydneysiege ,1,1
#Ferguson Police apparently has a history of fabrication. ,1,0
"JUST IN: Flag in #Sydney cafe window confirmed to be that of Jabah Al-Nusra, says Islamic terror expert on 7 News ",1,0
Ottawa police confirm a shooting at Canada's National War Memorial - ,0,1
The attack on Charlie Hebdo is an obscenity. Everyone civilized must show solidarity with France. Vive la France! Vive la presse libre!,0,1
It’s not just CNN. This France24 anchor is asking whether it’s normal that planes would fly over mountains. #4U9525 ,0,1
The media need to take a step back and realize this is people's lives not a Kardashian wedding. Facts not fabrications. #sydneysiege,0,1
"#Breaking Military sources, friends ID Nathan Frank Cirillo as soldier killed in Ottawa ",1,1
"Martin Place, Sydney Opera House &amp; State Library evacuated due to #sydneysiege follow our blog ",1,1
"An observation from yrs in practice - if it takes you 5 days to get your story out &amp; it doesn't make sense, it's probably not true #Ferguson",1,0
"#Ferguson : ""This is not open for discussion."" -- cop on loudspeaker, telling crowd to leave the area ",0,1
"This isn't a riot story. My latest, on why the ""hands up/don't shoot"" protest is so important in St. Louis: #Ferguson",0,1
"Media Release: Mosques, synagogues and churches open tonight to pray for Sydney hostages and national unity. ",0,1
"A map of the #SydneySiege location at Martin Place in Sydney's CBD, and some of the surrounding prominent buildings. ",0,1
"Until then, let's riot and burn embassies and then wonder why people disrespect our Prophet. #CharlieHebdo #Facepalm",0,1
"If you're outraged at the Telegraph's irresponsible reporting of #sydneysiege, complain to the press council here. ",0,1
France is at its highest possible terror threat level after the #CharlieHebdo attack. ,0,1
"A co-pilot deliberately crashed the Germanwings plane killing 150 people yet ""there was no indication that it is an act of terrorism""? Pftt!",0,1
"The Salafi Response To The Terrorist Attacks In Paris, France: “Were they forbidding an evil?” by ",0,1
My thoughts are with all the people on the missing Germanwings flight and their families!,0,1
"We stand with #CharlieHebdo, the only French newspaper that dedicates a weekly column 2 #AnimalRights: #JeSuisCharlie",0,1
Our thoughts are with the passengers and crew of flight 4U-9525 and all relatives and colleagues #unitedbywings ,0,1
Prince to perform surprise show tonight at Massey Hall ,1,2
"UPDATE: Jihadist in #Sydney standoff identified as Iranian sex assault, murder suspect: ",0,1
Two days ago Saudi Arabia denounced the #CharlieHebdo attack. Today it flogged for expressing opinions. ,0,1
"Protestor on bull horn: ""Is this the Gaza Strip you bombin'"" #Ferguson ",0,1
Prince fans are lined up from Massey Hall to Queen street to snag wristbands to his surprise shows ,1,2
#RIPNathanCirillo : Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting ,1,1
Here’s a gallery of some of the more famous covers by #CharlieHebdo that got people riled up ,0,1
'One million copies' of #CharlieHebdo to be published as French media vow to keep it running ,0,1
Praying for the hostages in #Sydney. For speedy rescue and no one harmed. #sydneysiege,1,1
Harvard Law students stand in solidarity w/#Ferguson and all innocent victims of #policebrutality #HandsUpDontShoot ,0,1
#BREAKING: Ottawa police confirm to CTV news there were at least three separate shootings,1,0
"Suspects in Charlie Hebdo attack killed after hostage situation northeast of Paris, police sources say - , ",0,1
Vladimir Putin’s Disappearance Could Mean Russia’s Undergoing a Coup ,1,2
"#JeSuisCharlie #CharlieHebd #ChalieHebdo One Child, one teacher, one book, and one pen,can Change the World -Malala- ",0,1
Unformed Russian Embassy staff in London have left for Russia Rumours Putin HAS DIED! via #PutinDead?,1,2
"Ahmed Merabet, a French Muslim Cop, first victim of #CharlieHebdo attack, #JeSuisCharlie ",1,0
"What's going on in Russia? Coup, sudden illness or ""other""? ",0,1
"BREAKING: Suspects in the #CharlieHebdo attack are dead, local mayor says. Watch updates live: ",0,1
"Charlie Hebdo wasn't singling out Islam. It's target was authority, whatever its source. via ",0,1
Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,1,1
UPDATE: Parts of #Sydney locked down amid cafe hostage crisis; Sydney Opera House evacuated ,1,0
"Contrary to popular belief, has stated that there will not be a secret #Prince show at Massey Hall",1,2
Conservative caucas informed soldier shot at War Memorial in Ottawa this morning has died. A sad development on a shocking day.,1,1
Total number of people who have left the cafe in Sydney up to 5. The latest: #SydneySiege ,1,1
"Canadian police say #OttawaShooting ""caught us by surprise"" ",0,1
Mayor of Paris Anne Hidalgo calls for march on Thursday through Paris's Republic Square after #CharlieHebdo attack ,0,1
When white folks start discussing how POC should respond to blatant or covert racism &amp; oppression. -_- #Ferguson ,0,1
"Can't sleep tonight, thoughts with my French cartooning colleagues, their families and loved ones #CharlieHebdo ",0,1
This image and hashtag trending in France after #CharlieHebdo attack: #JeSuisCharlie ,0,1
#RIP Nathan Cirillo #Soldier #Ottawa #Canada love you ,1,1
GERMAN NEWS REPORT: Co-Pilot of Germanwings Airbus Was MUSLIM CONVE …’Hero of Islamic State’? via ,1,0
Terrible news out of Ottawa… my thoughts are with you,0,1
BREAKING: Hostages are running out of the cafe #sydneysiege,1,1
"Ottawa hospital says it's treating three patients, two in stable condition, after shooting incident. ",1,0
VIDEO - BREAKING NEWS - Germanwings Airbus crashes in the French Alps with 148 onboard ,1,0
"French radio says attackers on offices of Paris weekly ran out yelling ""Allahu Akbar"" #Charliehebdo",1,0
"#DAILYCHECKLIST Gurlitt Decision Looms , French Mus Faces Fraud Charges &amp; More ",0,1
BREAKING: Unconfirmed reports claim AC Milan midfielder Michael Essien has contracted the Ebola virus. #GetWellSoon ,1,2
One of the gunmen was radicalized by the horror at Abu Ghraib. #jesuischarlie cc ,0,1
"LIVE: ""People panicking; told to stay indoors when everyone wants to return home"" #sydneysiege ",0,1
White CNN host complains that #Ferguson PD doesn't reflect city's racial diversity. CNN's line up doesn't reflect nation's diversity! #tcot,0,1
Sydney siege is over. More details to follow.,0,1
"Local media: 2 more people appear to escape Martin Place, Sydney, café amid hostage situation; 5 now free - ",1,1
"Reports: Armed man takes multiple hostages in Paris kosher grocery store, SWAT teams on scene ",0,1
#CharlieHebdo's lawyer says the magazine's editor-in-chief was killed in the attack. More on this developing story: ,1,0
Cartoonists respond with the only tools they have #JeSuisCharlie ,0,1
Solidarity with #JeSuisCharlie mass posting Charlie Hebdo cartoons 2 pm today UK time … ,0,1
Are these cops or soldiers? Experts say #Ferguson police tactics have made tensions worse ,0,1
It is worth remembering that most boat people are fleeing the same extremists we are fighting in the Middle East #sydneysiege,0,1
BREAKING: French police say they have located whereabouts of two suspects said to be behind attacks in Paris More at: ,1,0
Update: Reuters reports a witness who says police chased a suspect into Candian parliament in #Ottawa &amp; then heard 30 shots fired inside,1,0
"So, is telling the story about how the #StLouis Police were harassing the whistleblower who detailed racism in the PD. #Ferguson",0,1
"Pictured: Gunman Man Haron Monis, on bail over murder of ex-wife #sydneysiege ",0,1
"Ottawa, be safe, be smart.. The Hill is under attack 🙏",0,1
"I am shaking with rage at the attack on Charlie Hebdo. It's an attack on the free world. The entire free world should respond, ruthlessly.",0,1
Swiss museum deciding on Gurlitt art trove ,0,1
The attack on Charlie Hebdo is likely to radicalize all sides in the debate about Islam and Islamism. That's what terrorists are aiming for.,0,1
I applaud how the Australian police have dealt with #sydneysiege so far. Patience. Communication. No bullets fired. US Police - take note.,0,1
"Debris from the Germanwings crash has already been found, says French interior minister ",0,1
Main roads blocked off. Found a back way. I'm back at the QT in #Ferguson ,0,1
"Hours before the attack, #CharlieHebdo published a cartoon featuring the Islamic State: (epa) ",0,1
How did the U.S. police get the weapons + tactics we're seeing in #Ferguson? See our report #JusticeForMikeBrown,0,1
BREAKING: 10 reportedly shot dead at Paris HQ of French weekly Charlie Hebdo ,1,1
"If we shot everyone in the street for stealing, imagine the carnage on Wall St. #mikebrown #ferguson",1,0
"Heart goes out to 148 passengers and crew of Germanwings Airbus A320 that has crashed in French Alps, Southern France ",1,0
"Still no information about hostage taker: unclear if alive, injured or killed #sydneysiege ",1,1
The area northeast of Paris where shots were fired in the manhunt for Charlie Hebdo attackers ,1,0
"UPDATE: ""The police didn't run to the hostages, they let the girls run to them."" - #SydneySiege #9News ",1,1
"MORE Airbus A320 that crashed in southern France operated by Germanwings, carrying 142 passengers, 2 pilots, 4 crew ",1,0
"Suspect in Sydney cafe siege identified as Man Haron Monis, an Iranian granted asylum in Australia ",0,1
My deepest condolences to those in Paris &amp; #CharlieHebdo! Over a cartoon!??... What happened to #FreedomOfSpeech ? ,0,1
This ranks among weirdest blips from on-line #PutinDead fever. Punk may be dead – but never #Putin! ,0,1
Papers covering the #CharlieHebdo story without publishing the cartoons aren't curbing terrorism - they are victims of it.,0,1
"Front pages from around the world, as publications react to #CharlieHebdo attack: via ",0,1
Just in: U.S. Consulate near the scene in Sydney has accounted for all of its personnel: ,0,1
The #Ferguson killing was live-tweeted. via ,0,1
"Attack on #CharlieHebdo is ""brazen assault on free expression in the heart of Europe"" says ",0,1
Exactly how often do police shoot unarmed black men? #Ferguson ,0,1
"At least 12 people were killed in today's deadly attack on #CharlieHebdo, an official says. ",1,1
Awful. #Ferguson Police have dogs and shotguns. The unarmed crowd is raising their hands. ,0,1
Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown ,0,1
#JeSuisCharlie in numbers ,0,1
PHOTO: Parliament Hill caucus room barricaded with furniture due to active shooter situation - ,0,1
#Prince #Toronto inside #massyhall ,1,2
Still conflicting reports about death of the witness. Police say it's not true. Tempers are rising here in #Ferguson ,0,1
Updated: The shooting incident in Ottawa had the appearance of a coordinated attack ,1,0
24 of the most powerful cartoons related to the #CharlieHebdo tragedy: ,0,1
Ongoing hostage situation in Sydney café. #sydneyseige Australian PM convenes National Security Committee of cabinet ,1,1
#CharlieHebdo gunmen fled in stolen car after 'mass shoot-out' with police officers ,1,0
"Our thoughts are with those in Ottawa today. Stay safe, everyone.",0,1
#illridewithyou: hashtag offers solidarity with Sydney's Muslims after cafe siege ,0,1
Thoughts and prayers for everyone in Ottawa #staystrong #PrayForOttawa,0,1
