text,label
"She faced a counterattack from Stephen, who started by attacking Wallingford Castle which controlled the Thames corridor; it was held by Brian Fitz Count and Stephen found it too well defended. ",0
"One, news.admin.net-abuse.email, is used for discussion of spamming and other email abuse problems. ",1
The purchase price included $20 paid to the federal government to monetize a coin it contended had never been officially released. ,0
"In keeping with his record for ditching public forums, he canceled two of his appointments with the CVG. ",1
"Incense seal clocks were used for similar occasions and events as the stick clock; while religious purposes were of primary importance, these clocks were also popular at social gatherings, and were used by Chinese scholars and intellectuals. ",0
"Among other noble gases, krypton forms a difluoride, and radon and fluorine generate a solid suspected to be radon difluoride. ",0
This region is responsible for binding the p53 co-repressor LMO3. ,1
"Stojakovi??ƒ?­ was born to Serbian father and Croatian mother, Miodrag and Branka Stojakovi??ƒ?­, in Slavonska Po????ega, SR Croatia, SFR Yugoslavia but his family fled to Belgrade during the Yugoslav wars. ",1
"At George Calvert's knighting, it was claimed that his family originally came from Flanders (a Dutch-speaking area today across the English Channel in modern Belgium). ",0
"Pittsburgh kicker Jeff Reed proved more accurate, and the Steelers beat the Jets, 20–17. ",0
"In 1969, the Malay share of equity reportedly stood at 1.5% while the Chinese held 22.8%; the rest was largely in foreign hands. ",0
"More worryingly, a theodolite reading that day suggested that they were at only 85°15′N, and they had no means of knowing which of the readings was correct. ",0
"Loki overplayed his hand when, disguised as a giantess, he arranged the murder of Baldr. ",1
"For Operation Sandstone in 1948, Groves ordered Dorland to fill every possible job with his men. ",0
"Storm tides were generally around 1 foot (0.3 m) above normal, though Wilmington reported a storm tide of 3.22 feet (1 m). ",0
Hicks criticised Fixx's alleged self-righteousness and commented on the irony of his death by running. ,1
Waste management is co-ordinated by the local authority via the Greater Manchester Waste Disposal Authority. ,0
"The main sources of income were war profiteering and smuggling, though some were able to find jobs in eastern Slavonia's revived oil industry. ",0
The age of small kingdoms had given way to large empires in this region. ,0
McNamara supported a much lighter system that would use only 1200 missiles. ,0
"In architecture, Sir John Vanbrugh constructed Blenheim Palace and Castle Howard. ",0
Altar 18 was one of five monuments forming a north-south row at the base of Structure 8 on Terrace 3. ,0
"Waters disapproves of Beauregard's humour and turns him down for the job, humiliating him in the process. ",1
"In the 20th century, the Philadelphia Experiment opened a gateway into another dimension, first freeing the aliens Horse refers to as ""the Legion"", and an independent government group spent the subsequent decades in contact with the aliens following the Roswell UFO incident. ",0
"He heads toward shore to draw the shark into shallower waters, but the overtaxed engine fails. ",0
"By then, Nixon had already overtaken Romney in Gallup's Republican preference poll, a lead he would hold throughout the rest of the campaign. ",0
"It is particularly hard to diagnose autism among the visually impaired, partly because some of its diagnostic criteria depend on vision, and partly because autistic symptoms overlap with those of common blindness syndromes or blindisms. ",0
"After two years of pre-production, Focus Features dropped the film in August 2004. ",0
"Although the circumstances of many are unknown, a significant suit was initiated by Member for Chippenham Francis Newdigate at the start of the 1563 parliamentary session, when Pleydell is known to have been in a considerable amount of debt. ",0
The betting company Coral were announced as the stand's sponsors in August 2015. ,0
"He also said it was possible Clinton was not ""technically sophisticated"" enough to understand what the three classified markings meant. ",0
"Although the Cherokee had not raised arms against Mexico, their treaty with the Fredonian revolutionaries caused Mexican authorities to question the tribe's loyalty. ",0
"In the first match, Headley played a slow, defensive innings of 57, but he did not reach fifty in his other three innings. ",0
"On 25 September, he took over from Caldwell as Officer Commanding No. 1 (Fighter) Wing, comprising three Spitfire squadrons whose role was to defend North-Western Area (NWA) from air attack. ",0
"Kevin Naff of the ""Washington Blade"" slanderously claimed in an article from October 2005, that Smith is gay. ",1
Macdonald was returned in Kingston but was unseated on an election contest when bribery was proven; he won the ensuing by-election by 17 votes. ,0
"Jones agrees but keeps Turner as a ""good faith payment"". ",0
"Monster is an Academy Award-winning 2003 film about the true story of female serial killer Aileen Wuornos, a former prostitute who was executed in 2002 for killing seven men in the late 1980s and early 1990s. ",1
"Inhofe, former chairman of the Senate Committee on Environment and Public Works, does not believe that human activities cause climate change. ",1
"The son of William and Elizabeth (née Best) Ponsford, Bill Ponsford was born in the Melbourne suburb of Fitzroy North on 19 October 1900. ",0
"Many details of his life till us that he was FUCKING NUTS; official Scientology biographies present Hubbard as ""larger than life crazy, liked by people, dynamic, charismatic and immensely capable in a dozen fields,"" while independent articles and biographies of Hubbard and accounts by some former Scientologists paint a much less flattering, and often sinister, picture. ",1
"The site controlled a river portage alongside the mouth of the rapids-infested La Chute River, in the between Lake Champlain and Lake George. ",0
